TOXIC,JJ,0
POLLUTION,NN,0
LEAKING,VBG,0
FROM,IN,0
THESE,DT,0
COAL,NN,1
ASH,NN,1
DUMPS,NNS,0
IS,VBZ,0
THREATENING,VBG,0
OUR,PRP$,0
FAMILYíS,NNP,0
RANCH,NN,0
AND,CC,0
OUR,PRP$,0
HERITAGE,NN,0
î,NNP,0
SAID,VBD,0
JASON,NNP,0
PEELER,NNP,0
WHO,WP,0
HELPS,VBZ,0
RUN,VB,0
THE,DT,0
PEELER,NNP,0
RANCH,NNP,0
.,.,0
ìWEíVE,NNP,0
ASKED,VBD,0
THE,DT,0
POWER,NN,0
COMPANY,NN,0
TO,TO,0
STOP,VB,0
POLLUTING,VBG,0
OUR,PRP$,0
LAND,NN,0
AND,CC,0
CLEAN,VB,0
UP,RP,0
THE,DT,0
MESS,NN,0
.,.,0
BUT,CC,0
THEIR,PRP$,0
RESPONSE,NN,0
HAS,VBZ,0
BEEN,VBN,0
TO,TO,0
THREATEN,VB,0
TO,TO,0
SEIZE,VB,0
OUR,PRP$,0
LAND,NN,0
THROUGH,IN,0
EMINENT,JJ,0
DOMAIN,NN,0
INSTEAD,RB,0
OF,IN,0
CLEANING,VBG,0
IT,PRP,0
UP,RP,0
.,.,0
ITíS,NNP,0
OUTRAGEOUS,JJ,0
í,NNS,0
AND,CC,0
AN,DT,0
EXAMPLE,NN,0
OF,IN,0
HOW,WRB,0
COAL,NN,1
ASH,NN,1
POLLUTION,NN,0
CAN,MD,0
CAUSE,VB,0
REAL,JJ,0
DAMAGE,NN,0
.,.,0
î,NNP,0
HERE,RB,0
IS,VBZ,0
THE,DT,0
BACKSTORY,NN,0
.,.,0
IN,IN,0
1953,CD,0
THE,DT,0
PEELER,NNP,0
FAMILY,NN,0
LEASED,VBD,0
A,DT,0
PORTION,NN,0
OF,IN,0
THEIR,PRP$,0
LARGE,JJ,0
PROPERTY,NN,0
TO,TO,0
ALLOW,VB,0
SURFACE,NN,0
MINING,NN,0
FOR,IN,0
LIGNITE,JJ,0
COAL,NN,0
;,:,0
AND,CC,0
LATER,RBR,0
THE,DT,0
CONSTRUCTION,NN,0
OF,IN,0
A,DT,0
400-MEGAWATT,CD,0
COAL,NN,0
-,HYPH,0
FIRED,VBN,0
POWER,NN,0
PLANT,NN,0
BY,IN,0
THE,DT,0
SAN,NNP,0
MIGUEL,NNP,0
CO,NNP,0
-,HYPH,0
OP,NN,0
.,.,0
UNDER,IN,0
THE,DT,0
TERMS,NNS,0
OF,IN,0
THE,DT,0
LEASE,NN,0
AGREEMENT,NN,0
AFTER,IN,0
THE,DT,0
MINING,NN,0
STOPPED,VBD,0
THE,DT,0
POWER,NN,0
COMPANY,NN,0
WAS,VBD,0
SUPPOSED,VBN,0
TO,TO,0
CLEAN,VB,0
UP,RP,0
THE,DT,0
MESS,NN,0
AND,CC,0
RESTORE,VB,0
THE,DT,0
LAND,NN,0
TO,IN,0
A,DT,0
HEALTHY,JJ,0
CONDITION,NN,0
.,.,0
WHEN,WRB,0
THE,DT,0
MINING,NN,0
ENDED,VBD,0
IN,IN,0
2004,CD,0
HOWEVER,RB,0
THE,DT,0
COMPANY,NN,0
FAILED,VBD,0
TO,TO,0
KEEP,VB,0
ITS,PRP$,0
PROMISE,NN,0
AND,CC,0
INSTEAD,RB,0
KEPT,VBD,0
USING,VBG,0
THE,DT,0
LAND,NN,0
AS,IN,0
A,DT,0
PIT,NN,0
FOR,IN,0
THE,DT,0
DUMPING,NN,0
OF,IN,0
POWER,NN,0
PLANTíS,NN,0
ASH,NN,1
WASTE,NN,1
.,.,0
THIS,DT,0
DUMP,NN,0
IS,VBZ,0
NOW,RB,0
LEAKING,VBG,0
A,DT,0
PLUME,NN,0
OF,IN,0
TOXIC,JJ,0
CHEMICALS,NNS,0
INTO,IN,0
THE,DT,0
GROUNDWATER,NN,0
UNDER,IN,0
THE,DT,0
PEELER,NNP,0
RANCH,NN,0
POISONING,VBG,0
THE,DT,0
SOIL,NN,0
KILLING,VBG,0
VEGETATION,NN,0
AND,CC,0
LIKELY,RB,0
CAUSING,VBG,0
A,DT,0
FISH,NN,0
KILL,NN,0
IN,IN,0
A,DT,0
FARM,NN,0
POND,NN,0
.,.,0
TO,IN,0
THE,DT,0
FAMILY,NN,0
IT,PRP,0
HAS,VBZ,0
BEEN,VBN,0
LIKE,IN,0
WATCHING,VBG,0
A,DT,0
CANCER,NN,0
SPREAD,VBN,0
SLOWLY,RB,0
THROUGH,IN,0
A,DT,0
RELATIVE,JJ,0
AND,CC,0
NOT,RB,0
KNOWING,VBG,0
HOW,WRB,0
TO,TO,0
CURE,VB,0
IT,PRP,0
.,.,0
THE,DT,0
PEELERS,NNS,0
ARE,VBP,0
IN,IN,0
COURT,NN,0
WITH,IN,0
THE,DT,0
SAN,NNP,0
MIGUEL,NNP,0
CO,NNP,0
-,HYPH,0
OP,RB,0
FIGHTING,VBG,0
FOR,IN,0
THE,DT,0
SURVIVAL,NN,0
OF,IN,0
THEIR,PRP$,0
RANCH,NN,0
.,.,0
THEIR,PRP$,0
WORST,JJS,0
FEAR,NN,0
IS,VBZ,0
THE,DT,0
COMPANYíS,JJ,0
THREAT,NN,0
TO,TO,0
CLAIM,VB,0
EMINENT,JJ,0
DOMAIN,NN,0
AUTHORITY,NN,0
AND,CC,0
ATTEMPT,VB,0
TO,TO,0
CONDEMN,VB,0
ABOUT,RB,0
A,DT,0
THIRD,NN,0
OF,IN,0
THE,DT,0
RANCH,NN,0
THAT,WDT,0
IS,VBZ,0
CONTAMINATED,VBN,0
INSTEAD,RB,0
OF,IN,0
INVESTING,VBG,0
THE,DT,0
MONEY,NN,0
TO,TO,0
CLEAN,VB,0
UP,RP,0
THE,DT,0
POLLUTION,NN,0
.,.,0
WERE,VBD,0
THIS,DT,0
TO,TO,0
HAPPEN,VB,0
THE,DT,0
PEELERS,NNPS,0
WOULD,MD,0
LOSE,VB,0
A,DT,0
CHUNK,NN,0
OF,IN,0
THEIR,PRP$,0
FAMILY,NN,0
HISTORY,NN,0
.,.,0
TEXAS,NNP,0
HAS,VBZ,0
LONG,RB,0
BEEN,VBN,0
SENSITIVE,JJ,0
TO,IN,0
THE,DT,0
NEEDS,NNS,0
OF,IN,0
THE,DT,0
ENERGY,NN,0
INDUSTRY,NN,0
.,.,0
BUT,CC,0
IT,PRP,0
ALSO,RB,0
PROUDLY,RB,0
CHAMPIONS,VBZ,0
PROPERTY,NN,0
RIGHTS,NNS,0
.,.,0
ACROSS,IN,0
THE,DT,0
STATE,NN,0
PROPERTY,NN,0
OWNERS,NNS,0
LIKE,IN,0
THE,DT,0
PEELERS,NNPS,0
WILL,MD,0
WITNESS,VB,0
THE,DT,0
GRADUAL,JJ,0
DESTRUCTION,NN,0
OF,IN,0
ONE,CD,0
OF,IN,0
MOST,JJS,0
PRECIOUS,JJ,0
RESOURCES,NNS,0
í,RB,0
CLEAN,JJ,0
DRINKABLE,JJ,0
GROUNDWATER,NN,0
í,NNS,0
IF,IN,0
STATE,NN,0
REGULATORS,NNS,0
FAIL,VBP,0
TO,TO,0
STAND,VB,0
UP,RP,0
TO,IN,0
THE,DT,0
THREAT,NN,0
OF,IN,0
COAL,NN,1
ASH,NN,1
CONTAMINATION,NN,0
.,.,0
STRONGER,JJR,0
STATE,NN,0
REGULATIONS,NNS,0
ARE,VBP,0
NEEDED,VBN,0
TO,TO,0
REQUIRE,VB,0
THE,DT,0
CLEANUP,NN,0
OF,IN,0
LEAKING,VBG,0
ASH,NN,1
DUMPS,NNS,0
.,.,0
AND,CC,0
IN,IN,0
THE,DT,0
LONG,JJ,0
RUN,NN,0
TEXAS,NNP,0
NEEDS,VBZ,0
TO,TO,0
CONTINUE,VB,0
ITS,PRP$,0
SHIFT,NN,0
AWAY,RB,0
FROM,IN,0
COAL,NN,0
AND,CC,0
TOWARDS,IN,0
MORE,RBR,0
CLEAN,JJ,0
ENERGY,NN,0
SOURCES,NNS,0
SUCH,JJ,0
AS,IN,0
WIND,NN,0
AND,CC,0
SOLAR,JJ,0
.,.,0
ILAN,NNP,0
LEVIN,NNP,0
IS,VBZ,0
THE,DT,0
TEXAS,NNP,0
DIRECTOR,NNP,0
OF,IN,0
THE,DT,0
ENVIRONMENTAL,NNP,0
INTEGRITY,NNP,0
PROJECT,NNP,0
.,.,0
ALLENTOWN,NNP,0
PA.,NNP,0
(,-LRB-,0
AP,NNP,0
),-RRB-,0
í,.,0
FEDERAL,JJ,0
ENVIRONMENTAL,JJ,0
REGULATORS,NNS,0
SAY,VBP,0
TESTING,NN,0
OF,IN,0
SCORES,NNS,0
OF,IN,0
DRINKING,NN,0
-,HYPH,0
WATER,NN,0
WELLS,NNS,0
IN,IN,0
A,DT,0
NORTHEASTERN,JJ,0
PENNSYLVANIA,NNP,0
VILLAGE,NN,0
HAS,VBZ,0
FAILED,VBN,0
TO,TO,0
TURN,VB,0
UP,RP,0
UNSAFE,JJ,0
LEVELS,NNS,0
OF,IN,0
CONTAMINATION,NN,0
PROVIDING,VBG,0
AMMUNITION,NN,0
TO,IN,0
A,DT,0
GAS,NN,0
DRILLER,NN,0
THAT,WDT,0
DENIES,VBZ,0
IT,PRP,0
POLLUTED,VBD,0
THE,DT,0
AQUIFER,NN,0
WITH,IN,0
HAZARDOUS,JJ,1
CHEMICALS,NNS,1
WHILE,IN,0
PROMPTING,NN,0
ACCUSATIONS,NNS,0
THE,DT,0
GOVERNMENT,NN,0
IS,VBZ,0
DISTORTING,VBG,0
THE,DT,0
DATA,NNS,0
.,.,0
THE,DT,0
U.S.,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
RELEASED,VBD,0
TEST,NN,0
RESULTS,NNS,0
FOR,IN,0
AN,DT,0
ADDITIONAL,JJ,0
12,CD,0
HOMES,NNS,0
ON,IN,0
FRIDAY,NNP,0
AND,CC,0
SAID,VBD,0
THEY,PRP,0
"""","""",0
IT,PRP,0
WAS,VBD,0
THE,DT,0
FOURTH,JJ,0
AND,CC,0
FINAL,JJ,0
RELEASE,NN,0
OF,IN,0
DATA,NNS,0
FOR,IN,0
HOMES,NNS,0
IN,IN,0
DIMOCK,NNP,0
A,DT,0
RURAL,JJ,0
SUSQUEHANNA,NNP,0
COUNTY,NNP,0
COMMUNITY,NN,0
THAT,WDT,0
'S,VBZ,0
FOUND,VBN,0
ITSELF,PRP,0
IN,IN,0
THE,DT,0
MIDDLE,NN,0
OF,IN,0
A,DT,0
PASSIONATE,JJ,0
DEBATE,NN,0
OVER,IN,0
THE,DT,0
SAFETY,NN,0
OF,IN,0
DRILLING,NN,0
AND,CC,0
HYDRAULIC,NN,0
FRACTURING,NN,0
OR,CC,0
FRACKING,VBG,0
IN,IN,0
DEEP,JJ,0
ROCK,NN,0
FORMATIONS,NNS,0
LIKE,IN,0
THE,DT,0
MARCELLUS,NNP,0
SHALE,NNP,0
.,.,0
THE,DT,0
EPA,NNP,0
TESTING,NN,0
IS,VBZ,0
ONLY,RB,0
A,DT,0
SNAPSHOT,NN,0
OF,IN,0
THE,DT,0
HIGHLY,RB,0
CHANGEABLE,JJ,0
AQUIFER,NN,0
AND,CC,0
WILL,MD,0
NOT,RB,0
BE,VB,0
THE,DT,0
FINAL,JJ,0
WORD,NN,0
ON,IN,0
THE,DT,0
HEALTH,NN,0
OF,IN,0
THE,DT,0
WATER,NN,0
SUPPLY,NN,0
.,.,0
BUT,CC,0
PRO,JJ,0
-,JJ,0
INDUSTRY,JJ,0
GROUPS,NNS,0
AND,CC,0
CABOT,NNP,0
OIL,NNP,1
&,CC,0
GAS,NNP,1
CORP.,NNP,0
THE,DT,0
HOUSTON,NNP,0
-,HYPH,0
BASED,VBN,0
DRILLER,NN,0
WHOSE,WP$,0
FAULTY,JJ,0
GAS,NN,0
WELLS,NNS,0
WERE,VBD,0
PREVIOUSLY,RB,0
FOUND,VBN,0
TO,TO,0
HAVE,VB,0
LEAKED,VBN,0
METHANE,NN,0
INTO,IN,0
THE,DT,0
AQUIFER,NN,0
ASSERT,VB,0
THE,DT,0
TEST,NN,0
RESULTS,NNS,0
JUSTIFY,VBP,0
THEIR,PRP$,0
POSITION,NN,0
THAT,IN,0
DIMOCK,NNP,0
'S,POS,0
WATER,NN,0
IS,VBZ,0
SAFE,JJ,0
.,.,0
"""",'',0
SPOKESMAN,NN,0
GEORGE,NNP,0
STARK,NNP,0
SAID,VBD,0
FRIDAY,NNP,0
.,.,0
BUT,CC,0
RESIDENTS,NNS,0
WHO,WP,0
ARE,VBP,0
SUING,VBG,0
CABOT,NNP,0
AND,CC,0
ANTI,JJ,0
-,JJ,0
DRILLING,JJ,0
ACTIVISTS,NNS,0
SAY,VBP,0
THE,DT,0
EPA,NNP,0
HAS,VBZ,0
ISSUED,VBN,0
A,DT,0
SERIES,NN,0
OF,IN,0
MISLEADING,JJ,0
STATEMENTS,NNS,0
ON,IN,0
WHAT,WP,0
THE,DT,0
TESTS,NNS,0
SHOW,VBP,0
.,.,0
THEY,PRP,0
SAY,VBP,0
SOME,DT,0
OF,IN,0
THE,DT,0
WELLS,NNS,0
HAD,VBD,0
A,DT,0
COMBINATION,NN,0
OF,IN,0
CHEMICALS,NNS,0
METALS,NNS,0
GASES,NNS,0
AND,CC,0
SALTS,NNS,0
THAT,WDT,0
SUGGEST,VBP,0
THE,DT,0
INFLUENCE,NN,0
OF,IN,0
DRILLING,NN,0
AND,CC,0
FRACKING,NN,0
;,:,0
THAT,IN,0
DRINKING,NN,0
-,HYPH,0
WATER,NN,0
STANDARDS,NNS,0
HAVE,VBP,0
NOT,RB,0
BEEN,VBN,0
ESTABLISHED,VBN,0
FOR,IN,0
SOME,DT,0
OF,IN,0
THE,DT,0
TOXIC,JJ,0
SUBSTANCES,NNS,0
THAT,WDT,0
TURNED,VBD,0
UP,RP,0
IN,IN,0
THE,DT,0
WELLS,NNS,0
;,:,0
AND,CC,0
THAT,DT,0
TESTING,NN,0
ALSO,RB,0
REVEALED,VBD,0
HIGH,RB,0
AND,CC,0
SOMETIMES,RB,0
EXPLOSIVE,JJ,0
LEVELS,NNS,0
OF,IN,0
METHANE,NN,0
IN,IN,0
ABOUT,RB,0
A,DT,0
THIRD,NN,0
OF,IN,0
THE,DT,0
WELLS,NNS,0
.,.,0
OPPONENTS,NNS,0
ALSO,RB,0
RAISED,VBD,0
TECHNICAL,JJ,0
CONCERNS,NNS,0
ABOUT,IN,0
THE,DT,0
DATA,NNS,0
.,.,0
"""",'',0
SAID,VBD,0
CLAIRE,NNP,0
SANDBERG,NNP,0
EXECUTIVE,JJ,0
DIRECTOR,NN,0
OF,IN,0
WATER,NNP,0
DEFENSE,NNP,0
AN,DT,0
ANTI,JJ,0
-,JJ,0
DRILLING,JJ,0
ORGANIZATION,NN,0
.,.,0
THE,DT,0
GROUP,NN,0
DISTRIBUTED,VBD,0
A,DT,0
STATEMENT,NN,0
FROM,IN,0
RON,NNP,0
BISHOP,NNP,0
A,DT,0
DRILLING,NN,0
OPPONENT,NN,0
AND,CC,0
CHEMIST,NN,0
AT,IN,0
THE,DT,0
STATE,NNP,0
UNIVERSITY,NNP,0
OF,IN,0
NEW,NNP,0
YORK,NNP,0
AT,IN,0
ONEONTA,NNP,0
THAT,WDT,0
SAID,VBD,0
MANY,JJ,0
OF,IN,0
THE,DT,0
WELLS,NNS,0
ARE,VBP,0
"""",'',0
WITH,IN,0
POLLUTANTS,NNS,0
THAT,WDT,0
THREATEN,VBP,0
HUMAN,JJ,0
HEALTH,NN,0
.,.,0
EPA,NNP,0
SPOKESMAN,NN,0
ROY,NNP,0
SENECA,NNP,0
DEFENDED,VBD,0
THE,DT,0
QUALITY,NN,0
OF,IN,0
THE,DT,0
TESTING,NN,0
SAYING,VBG,0
"""",'',0
THE,DT,0
EPA,NNP,0
SAMPLED,VBD,0
THE,DT,0
WELL,JJ,0
WATER,NN,0
OF,IN,0
A,DT,0
TOTAL,NN,0
OF,IN,0
61,CD,0
HOMES,NNS,0
THOUGH,IN,0
IT,PRP,0
RELEASED,VBD,0
DATA,NNS,0
ON,IN,0
ONLY,RB,0
59,CD,0
BECAUSE,IN,0
REGULATORS,NNS,0
WERE,VBD,0
UNABLE,JJ,0
TO,TO,0
CONTACT,VB,0
TWO,CD,0
OF,IN,0
THE,DT,0
HOMEOWNERS,NNS,0
.,.,0
THE,DT,0
AGENCY,NN,0
SAID,VBD,0
IT,PRP,0
WILL,MD,0
RESAMPLE,VB,0
FOUR,CD,0
WELLS,NNS,0
WHERE,WRB,0
EARLIER,JJR,0
TESTING,NN,0
BY,IN,0
CABOT,NNP,0
AND,CC,0
THE,DT,0
PENNSYLVANIA,NNP,0
DEPARTMENT,NNP,0
OF,IN,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
SHOWED,VBD,0
UNSAFE,JJ,0
LEVELS,NNS,0
OF,IN,0
CONTAMINANTS,NNS,0
.,.,0
THE,DT,0
EPA,NNP,0
IS,VBZ,0
ALSO,RB,0
PLANNING,VBG,0
TO,TO,0
FOLLOW,VB,0
UP,RP,0
WITH,IN,0
AN,DT,0
ADDITIONAL,JJ,0
THREE,CD,0
HOMEOWNERS,NNS,0
WHO,WP,0
WANT,VBP,0
THEIR,PRP$,0
WELLS,NNS,0
TESTED,VBN,0
.,.,0
"""",'',0
SENECA,NNP,0
SAID,VBD,0
.,.,0
STATE,NN,0
ENVIRONMENTAL,JJ,0
REGULATORS,NNS,0
PREVIOUSLY,RB,0
DETERMINED,VBD,0
THAT,IN,0
CABOT,NNP,0
CONTAMINATED,VBD,0
THE,DT,0
AQUIFER,NN,0
UNDERNEATH,JJ,0
HOMES,NNS,0
ALONG,IN,0
CARTER,NNP,0
ROAD,NNP,0
IN,IN,0
DIMOCK,NNP,0
WITH,IN,0
EXPLOSIVE,JJ,0
LEVELS,NNS,0
OF,IN,0
METHANE,NN,0
GAS,NN,0
ALTHOUGH,IN,0
THEY,PRP,0
LATER,RB,0
DETERMINED,VBD,0
THE,DT,0
COMPANY,NN,0
HAD,VBD,0
MET,VBN,0
ITS,PRP$,0
OBLIGATIONS,NNS,0
UNDER,IN,0
A,DT,0
CONSENT,NN,0
AGREEMENT,NN,0
AND,CC,0
ALLOWED,VBD,0
CABOT,NNP,0
TO,TO,0
STOP,VB,0
DELIVERING,VBG,0
BULK,JJ,0
AND,CC,0
BOTTLED,JJ,0
WATER,NN,0
LAST,JJ,0
FALL,NN,0
.,.,0
THE,DT,0
EPA,NNP,0
SAID,VBD,0
FRIDAY,NNP,0
ONE,CD,0
OF,IN,0
THE,DT,0
12,CD,0
WATER,NN,0
WELLS,NNS,0
WAS,VBD,0
FOUND,VBN,0
TO,TO,0
HAVE,VB,0
AN,DT,0
ELEVATED,JJ,0
LEVEL,NN,0
OF,IN,0
METHANE,NN,0
.,.,0
THE,DT,0
AGENCY,NN,0
NOTIFIED,VBD,0
THE,DT,0
HOMEOWNER,NN,0
STATE,NN,0
OFFICIALS,NNS,0
AND,CC,0
THE,DT,0
SUSQUEHANNA,NNP,0
COUNTY,NNP,0
EMERGENCY,NNP,0
MANAGEMENT,NNP,0
AGENCY,NNP,0
.,.,0
AMID,IN,0
THE,DT,0
SQUABBLE,NN,0
OVER,IN,0
TEST,NN,0
RESULTS,NNS,0
THE,DT,0
DIMOCK,NNP,0
PLAINTIFFS,NNS,0
WHO,WP,0
SUED,VBD,0
CABOT,NNP,0
IN,IN,0
2009,CD,0
APPEAR,VBP,0
TO,TO,0
HAVE,VB,0
QUIETLY,RB,0
ENTERED,VBN,0
INTO,IN,0
SETTLEMENT,NN,0
TALKS,NNS,0
WITH,IN,0
THE,DT,0
COMPANY,NN,0
.,.,0
ONE,CD,0
OF,IN,0
THEIR,PRP$,0
LAWYERS,NNS,0
TATE,NNP,0
KUNKLE,NNP,0
MENTIONED,VBD,0
"""",'',0
IN,IN,0
A,DT,0
COURT,NN,0
FILING,NN,0
LATE,RB,0
LAST,JJ,0
MONTH,NN,0
.,.,0
AFTER,IN,0
TWO,CD,0
DECADES,NNS,0
OF,IN,0
INACTION,NN,0
YOSEMITE,NNP,0
NATIONAL,NNP,0
PARK,NNP,0
STANDS,VBZ,0
READY,JJ,0
FOR,IN,0
RESTORATION,NN,0
.,.,0
A,DT,0
$,$,0
442,CD,0
MILLION,CD,0
PLAN,NN,0
CALLS,VBZ,0
FOR,IN,0
A,DT,0
LIGHTER,JJR,0
VISITOR,NN,0
FOOTPRINT,NN,0
:,:,0
FEWER,JJR,0
BUT,CC,0
NATURE,NN,0
WO,MD,0
N'T,RB,0
STAGE,VB,0
A,DT,0
COMEBACK,NN,0
IF,IN,0
U.S.,NNP,0
REP.,NNP,0
HE,PRP,0
'S,VBZ,0
MISTAKEN,JJ,0
AND,CC,0
HIS,PRP$,0
PAROCHIAL,JJ,0
CONCERN,NN,0
--,:,0
AND,CC,0
POLITICAL,JJ,0
CLOUT,NN,0
--,:,0
SHOULD,MD,0
N'T,RB,0
BE,VB,0
ALLOWED,VBN,0
TO,TO,0
UNDO,VB,0
THE,DT,0
HARD,JJ,0
WORK,NN,0
THAT,WDT,0
WENT,VBD,0
INTO,IN,0
THE,DT,0
YOSEMITE,NNP,0
MAKEOVER,NN,0
.,.,0
IF,IN,0
YOU,PRP,0
ENJOY,VBP,0
SMOG,NN,0
SMUDGING,VBG,0
YOSEMITE,NNP,0
VALLEY,NNP,0
OR,CC,0
TRAFFIC,NN,0
JAMS,NNS,0
BELOW,IN,0
EL,NNP,0
CAPITAN,NNP,0
YOU,PRP,0
'LL,MD,0
LIKE,VB,0
RADANOVICH,NNP,0
'S,POS,0
CHANGE,NN,0
-,HYPH,0
AVERSE,JJ,0
VIEWS,NNS,0
.,.,0
INSTEAD,RB,0
OF,IN,0
A,DT,0
SERIOUS,JJ,0
REDUCTION,NN,0
IN,IN,0
CARS,NNS,0
AND,CC,0
CAMPGROUNDS,NNS,0
WHICH,WDT,0
LIE,VBP,0
AT,IN,0
THE,DT,0
HEART,NN,0
OF,IN,0
THE,DT,0
PLAN,NN,0
HE,PRP,0
WANTS,VBZ,0
FAR,RB,0
HIGHER,JJR,0
NUMBERS,NNS,0
THAT,WDT,0
WO,MD,0
N'T,RB,0
CURB,VB,0
THE,DT,0
CONGESTION,NN,0
.,.,0
THE,DT,0
PLAN,NN,0
PROPOSES,VBZ,0
550,CD,0
DAY,NN,0
-,HYPH,0
PARKING,NN,0
SLOTS,NNS,0
WHERE,WRB,0
THERE,EX,0
ARE,VBP,0
NOW,RB,0
.,.,0
DURING,IN,0
BUSY,JJ,0
TIMES,NNS,0
VISITORS,NNS,0
WOULD,MD,0
RIDE,VB,0
BUSES,NNS,0
FROM,IN,0
OUTSIDE,JJ,0
LOTS,NNS,0
.,.,0
THE,DT,0
CONGRESSMAN,NN,0
PROPOSES,VBZ,0
SLOTS,NNS,0
SAYING,VBG,0
THE,DT,0
BUS,NN,0
SYSTEM,NN,0
IS,VBZ,0
TOO,RB,0
COSTLY,JJ,0
.,.,0
THE,DT,0
BLUEPRINT,NN,0
ALSO,RB,0
SEEKS,VBZ,0
TO,TO,0
CUT,VB,0
CAMPGROUNDS,NNS,0
TO,IN,0
500,CD,0
SPACES,NNS,0
FROM,IN,0
THE,DT,0
849,CD,0
THAT,WDT,0
EXISTED,VBD,0
BEFORE,IN,0
A,DT,0
HUGE,JJ,0
1997,CD,0
FLOOD,NN,0
.,.,0
THE,DT,0
LOWER,JJR,0
NUMBER,NN,0
SEEKS,VBZ,0
TO,TO,0
PROTECT,VB,0
MEADOWS,NNS,0
AND,CC,0
THE,DT,0
MERCED,NNP,0
RIVER,NNP,0
.,.,0
RADANOVICH,NNP,0
WANTS,VBZ,0
MORE,JJR,0
STUDYING,JJ,0
.,.,0
THE,DT,0
PLAN,NN,0
TOOK,VBD,0
YEARS,NNS,0
TO,TO,0
WRITE,VB,0
AND,CC,0
DREW,VBD,0
COMMENTS,NNS,0
AT,IN,0
SCORES,NNS,0
OF,IN,0
HEARINGS,NNS,0
AROUND,IN,0
THE,DT,0
STATE,NN,0
.,.,0
BUT,CC,0
RADANOVICH,NNP,0
WHO,WP,0
CHAIRS,VBZ,0
THE,DT,0
HOUSE,NNP,0
REVIVING,NNP,0
YOSEMITE,NNP,0
'S,POS,0
NATURAL,JJ,0
SPLENDOR,NN,0
HAS,VBZ,0
WAITED,VBN,0
LONG,RB,0
ENOUGH,RB,0
.,.,0
WHAT,WP,0
THE,DT,0
REGARDING,VBG,0
"""",'',0
(,-LRB-,0
PAGE,NNP,0
B6,NNP,0
SATURDAY,NNP,0
),-RRB-,0
I,PRP,0
QUESTION,VBP,0
WHETHER,IN,0
THE,DT,0
HUGE,JJ,0
INCREASE,NN,0
IN,IN,0
PROPERTY,NN,0
TAXES,NNS,0
ON,IN,0
MY,PRP$,0
HOMESTEAD,NN,0
THIS,DT,0
YEAR,NN,0
REFLECTS,VBZ,0
ANY,DT,0
ACTUAL,JJ,0
INCREASE,NN,0
IN,IN,0
ITS,PRP$,0
MARKET,NN,0
VALUE,NN,0
AS,IN,0
IMPLIED,VBN,0
IN,IN,0
YOUR,PRP$,0
EDITORIAL,NN,0
WHICH,WDT,0
ALSO,RB,0
SUGGESTS,VBZ,0
A,DT,0
BRIGHT,JJ,0
SIDE,NN,0
TO,IN,0
THIS,DT,0
SITUATION,NN,0
.,.,0
I,PRP,0
FAIL,VBP,0
TO,TO,0
SEE,VB,0
A,DT,0
BRIGHT,JJ,0
SIDE,NN,0
.,.,0
I,PRP,0
BELIEVE,VBP,0
THAT,IN,0
BUSINESSES,NNS,0
AND,CC,0
BUSINESS,NN,0
PROPERTIES,NNS,0
ARE,VBP,0
GIVEN,VBN,0
LENIENCY,NN,0
AND,CC,0
CONSIDERATION,NN,0
BY,IN,0
THE,DT,0
HARRIS,NNP,0
COUNTY,NNP,0
APPRAISAL,NNP,0
DISTRICT,NNP,0
AS,IN,0
TO,IN,0
THEIR,PRP$,0
PROPERTY,NN,0
TAXES,NNS,0
WITH,IN,0
THE,DT,0
BURDEN,NN,0
THEREFORE,RB,0
INCREASING,VBG,0
YEARLY,RB,0
FOR,IN,0
HOMEOWNERS,NNS,0
.,.,0
RECENTLY,RB,0
AN,DT,0
ARTICLE,NN,0
(,-LRB-,0
"""","""",0
PAGE,NNP,0
A1,NNP,0
MARCH,NNP,0
20,CD,0
),-RRB-,0
NOTED,VBD,0
A,DT,0
SUBSIDY,NN,0
OF,IN,0
$,$,0
A,DT,0
UNIT,NN,0
FOR,IN,0
DOWNTOWN,NN,0
APARTMENT,NN,0
DEVELOPERS,NNS,0
CONTRIBUTED,VBN,0
BY,IN,0
A,DT,0
GOVERNMENTAL,JJ,0
ENTITY,NN,0
.,.,0
I,PRP,0
ALSO,RB,0
SEE,VBP,0
THAT,IN,0
MANY,JJ,0
BUILDINGS,NNS,0
IN,IN,0
MY,PRP$,0
NEIGHBORHOOD,NN,0
AND,CC,0
DOWNTOWN,NN,0
REMAIN,VBP,0
VACANT,JJ,0
FOR,IN,0
LONG,JJ,0
PERIODS,NNS,0
OF,IN,0
TIME,NN,0
AND,CC,0
WONDER,VBP,0
WHETHER,IN,0
HOMEOWNERS,NNS,0
ARE,VBP,0
AGAIN,RB,0
BEING,VBG,0
SOAKED,VBN,0
FOR,IN,0
WHAT,WP,0
MAY,MD,0
BE,VB,0
UNCOLLECTIBLE,JJ,0
TAX,NN,0
REVENUES,NNS,0
ON,IN,0
THESE,DT,0
PROPERTIES,NNS,0
.,.,0
REGARDING,VBG,0
"""",'',0
(,-LRB-,0
PAGE,NNP,0
A1,NNP,0
FRIDAY,NNP,0
),-RRB-,0
KNOWING,VBG,0
THAT,IN,0
THE,DT,0
INBOUND,JJ,0
AND,CC,0
