Words,POS,Tag
CHEMICAL,NN,0
FROM,IN,0
A,DT,0
STERILIZATION,NN,0
FACILITY,NN,0
NEAR,IN,0
DOWNTOWN,NN,0
.,.,0
VIANT,NNP,0
MEDICAL,NNP,0
INC.,NNP,0
WILL,MD,0
PAY,VB,0
THE,DT,0
FINES,NNS,0
UNDER,IN,0
A,DT,0
PROPOSED,VBN,0
CONSENT,NN,0
ORDER,NN,0
NEGOTIATED,VBN,0
WITH,IN,0
THE,DT,0
MICHIGAN,NNP,0
DEPARTMENT,NNP,0
OF,IN,0
ENVIROMENT,NNP,0
GREAT,NNP,0
LAKES,NNPS,0
AND,CC,0
ENERGY,NNP,0
(,-LRB-,0
EGLE,NNP,0
),-RRB-,0
ACCORDING,VBG,0
TO,IN,0
A,DT,0
PUBLIC,JJ,0
HEARING,NN,0
IS,VBZ,0
SCHEDULED,VBN,0
NEXT,JJ,0
MONTH,NN,0
AND,CC,0
EGLE,NNP,0
IS,VBZ,0
VIANT,NNP,0
WHICH,WDT,0
OPERATES,VBZ,0
AT,IN,0
520,CD,0
WATSON,NNP,0
ST.,NNP,0
SW,NNP,0
ACROSS,IN,0
THE,DT,0
RIVER,NN,0
FROM,IN,0
DOWNTOWN,NN,0
STERILIZES,VBZ,0
MEDICAL,JJ,0
DEVICES,NNS,0
USING,VBG,0
ETHYLENE,NN,0
OXIDE,NN,0
(,-LRB-,0
ETO,NNP,0
),-RRB-,0
.,.,0
STATE,NN,0
REGULATORS,NNS,0
SAY,VBP,0
THE,DT,0
CHEMICAL,NN,0
HAS,VBZ,0
BEEN,VBN,0
ESCAPING,VBG,0
THE,DT,0
FACILITY,NN,0
AT,IN,0
TROUBLING,JJ,0
LEVELS,NNS,0
THROUGH,IN,0
DOORS,NNS,0
AND,CC,0
VENTS,NNS,0
AS,IN,0
ìFUGITIVE,JJ,0
EMISSIONS,NNS,0
.,.,0
î,NNP,0
AIR,NNP,0
QUALITY,NN,0
REGULATORS,NNS,0
BEGAN,VBD,0
SCRUTINIZING,VBG,0
VIANTíS,NNP,0
ETO,NN,0
EMISSIONS,NNS,0
IN,IN,0
JULY,NNP,0
2018,CD,0
AFTER,IN,0
THE,DT,0
CHEMICAL,NN,0
WAS,VBD,0
RE,VBN,0
-,VBN,0
CLASSIFIED,JJ,0
AS,IN,0
A,DT,0
ìKNOWN,JJ,0
CARCINOGENî,NN,0
BASED,VBN,0
ON,IN,0
OCCUPATIONAL,JJ,0
HEALTH,NN,0
STUDIES,NNS,0
.,.,0
CANCER,CD,0
WORRIES,NNS,0
GROW,VBP,0
AS,IN,0
DEQ,NNP,0
ESCALATES,VBZ,0
TOXIC,JJ,0
AIR,NN,0
INVESTIGATION,NNP,0
GRAND,NFP,0
RAPIDS,NNP,0
MANUFACTURER,NN,0
CITED,VBD,0
FOR,IN,0
ELEVATED,JJ,0
ETHELYNE,NN,0
OXIDE,NN,0
(,-LRB-,0
ETO,NNP,0
),-RRB-,0
EMISSIONS.,NNP,0
EGLE,NNP,0
(,-LRB-,0
FORMERLY,RB,0
THE,DT,0
DEQ,NNP,0
),-RRB-,0
ISSUED,VBD,0
FOUR,CD,0
POLLUTION,NN,0
VIOLATION,NN,0
NOTICES,NNS,0
AND,CC,0
SAYS,VBZ,0
COMPUTER,NN,0
MODELING,NN,0
SHOWS,VBZ,0
ETO,NNP,0
LEVELS,NNS,0
IN,IN,0
THE,DT,0
AMBIENT,JJ,0
AIR,NN,0
AT,IN,0
LEVELS,NNS,0
HIGH,JJ,0
ENOUGH,RB,0
TO,TO,0
POSE,VB,0
A,DT,0
LONG,JJ,0
-,HYPH,0
TERM,NN,0
RISK,NN,0
.,.,0
THE,DT,0
INVISIBLE,JJ,0
AND,CC,0
ODORLESS,JJ,0
GAS,NN,0
IS,VBZ,0
KNOWN,VBN,0
TO,TO,0
CAUSE,VB,0
BREAST,NN,0
AND,CC,0
BLOOD,NN,0
CANCERS,NNS,0
INCLUDING,VBG,0
MULTIPLE,JJ,0
MYELOMA,NN,0
LEUKEMIA,NN,0
HODGKIN,NNP,0
AND,CC,0
NON,JJ,0
-,JJ,0
HODGKIN,JJ,0
LYMPHOMA,NN,0
.,.,0
DISCLOSURE,NN,0
THAT,IN,0
ETO,NN,0
EMISSIONS,NNS,0
WERE,VBD,0
FOUND,VBN,0
AT,IN,0
ELEVATED,JJ,0
LEVELS,NNS,0
AROUND,IN,0
VIANT,NNP,0
GENERATED,VBN,0
COMMUNITY,NN,0
CONCERN,NN,0
AND,CC,0
PROMPTED,VBD,0
INDOOR,JJ,0
AIR,NN,0
TESTING,NN,0
AT,IN,0
THE,DT,0
DOWNTOWN,NN,0
GRAND,NNP,0
VALLEY,NNP,0
STATE,NNP,0
UNIVERSITY,NNP,0
PEW,NNP,0
CAMPUS,NNP,0
.,.,0
THE,DT,0
UNIVERSITY,NN,0
SAID,VBD,0
ITS,PRP$,0
THE,DT,0
MICHIGAN,NNP,0
DEPARTMENT,NNP,0
OF,IN,0
HEALTH,NNP,0
AND,CC,0
HUMAN,NNP,0
SERVICES,NNPS,0
LAST,JJ,0
YEAR,NN,0
THE,DT,0
KENT,NNP,0
COUNTY,NNP,0
HEALTH,NNP,0
DEPARTMENT,NNP,0
FOLDED,VBD,0
VIANT,NNP,0
INTO,IN,0
AN,DT,0
EXISTING,VBG,0
WEST,NNP,0
SIDE,NNP,0
CANCER,NN,0
REVIEW,NN,0
ONCE,IN,0
ENVIRONMENTAL,JJ,0
REGULATORS,NNS,0
BEGAN,VBD,0
ACCORDING,VBG,0
TO,IN,0
A,DT,0
2018,CD,0
U.S.,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
IN,IN,0
KENT,NNP,0
COUNTY,NNP,0
CENSUS,NNP,0
TRACT,NNP,0
27,CD,0
(,-LRB-,0
IN,IN,0
WHICH,WDT,0
VIANTíS,NNP,0
FACILITY,NN,0
IS,VBZ,0
LOCATED,VBN,0
),-RRB-,0
THE,DT,0
CANCER,NN,0
RISK,NN,0
IS,VBZ,0
118,CD,0
PER,IN,0
MILLION,CD,0
PEOPLE,NNS,0
.,.,0
IN,IN,0
TRACT,NN,0
19,CD,0
THE,DT,0
RISK,NN,0
IS,VBZ,0
81,CD,0
PER,IN,0
MILLION,CD,0
.,.,0
IN,IN,0
TRACT,NN,0
20,CD,0
THE,DT,0
RISK,NN,0
IS,VBZ,0
87,CD,0
PER,IN,0
MILLION,CD,0
.,.,0
THE,DT,0
NATIONAL,JJ,0
AVERAGE,NN,0
IS,VBZ,0
32,CD,0
PER,IN,0
MILLION,CD,0
.,.,0
(,-LRB-,0
VIANT,NNP,0
HAS,VBZ,0
DISPUTED,VBN,0
EGLE,NNP,0
DATA,NNS,0
COLLECTION,NN,0
AND,CC,0
ASSESSMENT,NN,0
TECHNIQUES,NNS,0
AND,CC,0
HAS,VBZ,0
ARGUED,VBN,0
THERE,EX,0
ARE,VBP,0
OTHER,JJ,0
ETO,NNP,0
SOURCES,NNS,0
IN,IN,0
THE,DT,0
AREA,NN,0
LIKE,IN,0
CAR,NN,0
EXHAUST,NN,0
.,.,0
VIANT,NNP,0
WILL,MD,0
THE,DT,0
COMPANY,NN,0
DID,VBD,0
NOT,RB,0
IMMEDIATELY,RB,0
RESPOND,VB,0
TO,IN,0
A,DT,0
REQUEST,NN,0
FOR,IN,0
COMMENT,NN,0
ON,IN,0
THE,DT,0
PROPOSED,VBN,0
FINE,JJ,0
AMOUNT,NN,0
WHICH,WDT,0
IS,VBZ,0
THE,DT,0
RESULT,NN,0
OF,IN,0
NEGOTIATIONS,NNS,0
BETWEEN,IN,0
VIANT,NNP,0
AND,CC,0
EGLE,NNP,0
.,.,0
THE,DT,0
MONEY,NN,0
WOULD,MD,0
BE,VB,0
PAID,VBN,0
INTO,IN,0
THE,DT,0
STATEíS,NNP,0
GENERAL,JJ,0
FUND,NNP,0
.,.,0
A,DT,0
PUBLIC,JJ,0
HEARING,NN,0
IS,VBZ,0
SCHEDULED,VBN,0
AT,IN,0
GRAND,NNP,0
VALLEYíS,NNP,0
EBERHARD,NNP,0
CENTER,NNP,0
ON,IN,0
OCT.,NNP,0
23,CD,0
AT,IN,0
7:30,CD,0
P.M.,NN,0
PRECEDED,VBN,0
BY,IN,0
AN,DT,0
INFORMATIONAL,JJ,0
SESSION,NN,0
AT,IN,0
5:30,CD,0
P.M.,NN,0
PUBLIC,JJ,0
COMMENTS,NNS,0
CAN,MD,0
BE,VB,0
SENT,VBN,0
TO,IN,0
JEFF,NNP,0
RATHBUN,NNP,0
AT,IN,0
CANCER,CD,0
FREQUENCY,NN,0
AT,IN,0
NORMAL,JJ,0
LEVELS,NNS,0
AROUND,IN,0
GRAND,NNP,0
RAPIDS,NNPS,0
FACTORY,NN,0
STATE,NN,0
SAYS,NNPS,0
MICHIGAN,NN,0
OFFICIALS,NNS,0
FIND,VBP,0
NO,DT,0
SIGNIFICANT,JJ,0
INCREASE,NN,0
IN,IN,0
CANCER,NN,0
RATES,NNS,0
BUT,CC,0
NOTE,VB,0
LIMITATIONS,NNS,0
ON,IN,0
ANALYSIS.,XX,0
THE,DT,0
THICK,JJ,0
WHITE,JJ,0
FOAM,NN,0
POURING,VBG,0
THROUGH,IN,0
A,DT,0
RAVINE,NN,0
AND,CC,0
ROLLING,VBG,0
OVER,IN,0
A,DT,0
ROADWAY,NN,0
NEAR,IN,0
AN,DT,0
I-75,NNP,0
INTERCHANGE,NN,0
IN,IN,0
SOUTHWEST,NN,0
DETROIT,NNP,0
SEEMED,VBD,0
SCARY,JJ,0
AND,CC,0
MYSTERIOUS,JJ,0
POLICE,NNS,0
WERE,VBD,0
CALLED,VBN,0
HAZMAT,NNP,0
CREWS,NNS,0
WORE,VBD,0
GLOVES,NNS,0
AND,CC,0
BOOTS,NNS,0
TO,TO,0
GET,VB,0
SAMPLES,NNS,0
AND,CC,0
SCHAEFER,NNP,0
HIGHWAY,NNP,0
WAS,VBD,0
CLOSED,VBN,0
FOR,IN,0
THE,DT,0
SO,RB,0
-,HYPH,0
CALLED,VBN,0
ìFOAM,NNP,0
EVENTSî,NNP,0
OVER,IN,0
SEVERAL,JJ,0
DAYS,NNS,0
IN,IN,0
EARLY,JJ,0
AUGUST,NNP,0
.,.,0
BY,IN,0
THE,DT,0
TIME,NN,0
THE,DT,0
FOAM,NN,0
DWINDLED,VBD,0
TO,IN,0
A,DT,0
TRICKLE,NN,0
THEN,RB,0
STOPPED,VBD,0
THE,DT,0
PUBLIC,NN,0
WAS,VBD,0
TOLD,VBN,0
IT,PRP,0
WASNíT,NNP,0
HARMFUL,JJ,0
.,.,0
OFFICIALS,NNS,0
SAID,VBD,0
THE,DT,0
OOZING,VBG,0
RIVER,NN,0
OF,IN,0
FOAM,NN,0
IT,PRP,0
MAY,MD,0
HAVE,VB,0
RESULTED,VBN,0
FROM,IN,0
CONSTRUCTION,NN,0
OF,IN,0
A,DT,0
PARKING,NN,0
LOT,NN,0
NEAR,IN,0
SCHAEFER,NNP,0
HIGHWAY,NNP,0
AND,CC,0
I-75,NNP,0
IN,IN,0
MELVINDALE,NNP,0
.,.,0
NEITHER,DT,0
WAS,VBD,0
TRUE,JJ,0
INVESTIGATORS,NNS,0
NOW,RB,0
SAY,VBP,0
.,.,0
LABORATORY,NN,0
TESTS,NNS,0
CONFIRM,VBP,0
EXTREMELY,RB,0
HIGH,JJ,0
CONCENTRATIONS,NNS,0
OF,IN,0
THE,DT,0
INVESTIGATION,NN,0
TRAIL,NN,0
STARTED,VBD,0
WITH,IN,0
NORFOLK,NNP,0
SOUTHERN,NNP,0
RAILROAD,NNP,0
THEN,RB,0
WENT,VBD,0
TO,IN,0
MARATHON,NNP,0
PETROLEUM,NNP,1
WHICH,WDT,0
OPERATES,VBZ,0
THE,DT,0
STATEíS,NNP,0
ONLY,JJ,0
REFINERY,NN,0
.,.,0
BOTH,DT,0
RECEIVED,VBD,0
VIOLATION,NN,0
NOTICES,NNS,0
AT,IN,0
YEAR,NN,0
-,HYPH,0
END,NN,0
BUT,CC,0
NEITHER,CC,0
APPEARS,VBZ,0
TO,TO,0
BE,VB,0
THE,DT,0
SOURCE,NN,0
.,.,0
THE,DT,0
MYSTERY,NN,0
MAY,MD,0
BE,VB,0
PUBLICLY,RB,0
SOLVED,VBN,0
THIS,DT,0
MONTH,NN,0
.,.,0
ìWE,NNS,0
THINK,VBP,0
WEíVE,NNP,0
GOT,VBD,0
A,DT,0
LINE,NN,0
ON,IN,0
IT,PRP,0
î,NNP,0
SAID,VBD,0
STEPHEN,NNP,0
KUPLICKI,NNP,0
OF,IN,0
THE,DT,0
INDUSTRIAL,JJ,0
WASTE,NN,0
CONTROL,NNP,0
DIVISION,NN,0
OF,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
WATER,NNP,0
AUTHORITY,NNP,0
.,.,0
ìWEíVE,DT,0
LAID,VBD,0
OUT,RP,0
SEVERAL,JJ,0
POSSIBLE,JJ,0
ENFORCEMENT,NN,0
ACTIONS,NNS,0
.,.,0
î,NNP,0
CLUES,NNPS,0
POINT,VBP,0
TO,IN,0
THE,DT,0
USE,NN,0
OF,IN,0
AFFF,NNP,0
OR,CC,0
THAT,DT,0
CONCLUSION,NN,0
IS,VBZ,0
THE,DT,0
RESULT,NN,0
OF,IN,0
AN,DT,0
ENVIRONMENTAL,JJ,0
ìWHODUNITî,NNP,0
INVESTIGATION,NN,0
BY,IN,0
THE,DT,0
STATEíS,NNP,0
LARGEST,JJS,0
WATER,NN,0
AUTHORITY,NN,0
.,.,0
THE,DT,0
SITUATION,NN,0
ATTRACTED,VBD,0
LOCAL,JJ,0
ATTENTION,NN,0
BUT,CC,0
IT,PRP,0
ALSO,RB,0
REFLECTS,VBZ,0
GROWING,VBG,0
CONCERNS,NNS,0
ABOUT,IN,0
PFAS,NN,1
CONTAMINATION,NN,0
AND,CC,0
THE,DT,0
CHEMICALSí,NNP,0
HEALTH,NN,0
EFFECTS,NNS,0
ON,IN,0
STATE,NN,0
RESIDENTS,NNS,0
.,.,0
CONSIDER,VB,0
:,:,0
DONíT,NN,0
TOUCH,NN,0
TOXIC,JJ,0
PFAS,NNP,1
FOAM,NN,0
MICHIGAN,NNP,0
OFFICIALS,NNS,0
NOW,RB,0
WARN,NNP,0
SKIN,NNP,0
CONTACT,NNP,0
A,DT,0
GREATER,JJR,0
RISK,NN,0
THAN,IN,0
PREVIOUSLY,RB,0
THOUGHT,VBN,0
STATE,NN,0
SAYS.,XX,0
THREE,CD,0
BILLS,NNS,0
TO,TO,0
SET,VB,0
LIMITS,NNS,0
ON,IN,0
AFFF,NNP,0
IN,IN,0
MICHIGAN,NNP,0
WERE,VBD,0
INTRODUCED,VBN,0
INTO,IN,0
THE,DT,0
STATE,NN,0
HOUSE,NNP,0
OF,IN,0
REPRESENTATIVES,NNPS,0
IN,IN,0
MARCH,NNP,0
AND,CC,0
THE,DT,0
BILLS,NNS,0
WOULD,MD,0
SET,VB,0
NEW,JJ,0
REPORTING,NN,0
STANDARDS,NNS,0
FOR,IN,0
DEPARTMENTS,NNS,0
THAT,WDT,0
USE,VBP,0
AFFF,NNP,0
CONTAINING,VBG,0
PFAS,NN,1
ALONG,IN,0
WITH,IN,0
PROHIBITING,VBG,0
ITS,PRP$,0
USE,NN,0
IN,IN,0
TRAINING,NN,0
EXERCISES,NNS,0
AND,CC,0
SETTING,VBG,0
REGULATIONS,NNS,0
TO,TO,0
PROTECT,VB,0
FIREFIGHTERS,NNS,0
EXPOSED,VBN,0
TO,IN,0
THE,DT,0
CHEMICALS,NNS,0
.,.,0
THE,DT,0
PROPOSED,VBN,0
AFFF,NN,0
LEGISLATION,NN,0
IS,VBZ,0
JUST,RB,0
ONE,CD,0
AMONG,IN,0
SEVERAL,JJ,0
INITIATIVES,NNS,0
IN,IN,0
MICHIGAN,NNP,0
TO,TO,0
CHANGE,VB,0
PFAS,NN,1
-,HYPH,0
RELATED,VBN,0
POLICY,NN,0
BASED,VBN,0
ON,IN,0
FINDINGS,NNS,0
THAT,IN,0
THE,DT,0
CHEMICALS,NNS,0
APPEAR,VBP,0
MORE,RBR,0
HARMFUL,JJ,0
THAN,IN,0
PREVIOUSLY,RB,0
BELIEVED,VBN,0
.,.,0
SEARCH,NFP,0
NEWS,NNP,0
MICHIGAN,NNP,0
WILL,MD,0
DRAFT,VB,0
PFAS,NN,1
STANDARDS,NNS,0
FOR,IN,0
PUBLIC,JJ,0
DRINKING,NN,0
WATER,.,0
GOV,NNP,0
.,.,0
WHITMER,JJ,0
ORDERS,NNS,0
EXPEDITED,VBD,0
DRAFT,NN,0
RULES,NNS,0
TO,TO,0
LIMIT,VB,0
TOXIC,JJ,0
FLUOROCHEMICALS,NNS,1
CALLED,VBD,0
PFAS,NNS,1
IN,IN,0
PUBLIC,JJ,0
DRINKING,NN,0
WATER.,ADD,0
WHILE,IN,0
THE,DT,0
MICHIGAN,NNP,0
DEPARTMENT,NNP,0
OF,IN,0
ENVIRONMENT,NNP,0
GREAT,NNP,0
LAKES,NNPS,0
AND,CC,0
ENERGY,NNP,0
OVERSEES,VBZ,0
STATEWIDE,JJ,0
PFAS,NN,1
DETECTION,NN,0
AND,CC,0
ENFORCEMENT,NN,0
GLWA,NNP,0
IS,VBZ,0
INVESTIGATING,VBG,0
THE,DT,0
MELVINDALE,NNP,0
MYSTERY,NN,0
FOAM,NN,0
BECAUSE,IN,0
IT,PRP,0
DISCHARGED,VBD,0
INTO,IN,0
ITS,PRP$,0
STORM,NN,0
SEWER,NN,0
SYSTEM,NN,0
.,.,0
WATER,NN,0
MOVES,NNS,0
FROM,IN,0
THE,DT,0
STORM,NN,0
SEWERS,NNS,0
TO,IN,0
THE,DT,0
WASTE,NN,0
WATER,NN,0
TREATMENT,NN,0
PLANT,NN,0
THAT,WDT,0
THE,DT,0
WATER,NN,0
AUTHORITY,NN,0
RUNS,VBZ,0
FOR,IN,0
COMMUNITIES,NNS,0
ACROSS,IN,0
SOUTHEAST,NN,0
MICHIGAN,NNP,0
.,.,0
THAT,IN,0
WASTEWATER,NN,1
TREATMENT,NN,0
PLANT,NN,0
IN,IN,0
TURN,NN,0
DISCHARGES,VBZ,0
TO,IN,0
THE,DT,0
DETROIT,NNP,0
RIVER,NNP,0
WHICH,WDT,0
IS,VBZ,0
BOTH,CC,0
A,DT,0
DRINKING,NN,0
WATER,NN,0
SOURCE,NN,0
FOR,IN,0
METRO,NNP,0
DETROIT,NNP,0
AND,CC,0
CONNECTED,VBD,0
TO,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
.,.,0
WASTEWATER,NN,1
PROCESSES,NNS,0
TARGET,VBP,0
BIOLOGICAL,JJ,0
WASTE,NN,0
BUT,CC,0
THEY,PRP,0
DONíT,VBP,0
FILTER,NN,0
FOR,IN,0
PFAS,NNS,1
THE,DT,0
PER-,NN,0
AND,CC,0
POLY,NN,1
-,HYPH,1
FLUORINATED,VBN,1
CHEMICALS,NNS,1
LINKED,VBN,0
TO,IN,0
CANCER,NN,0
AND,CC,0
OTHER,JJ,0
ADVERSE,JJ,0
HEALTH,NN,0
EFFECTS,NNS,0
.,.,0
BUSINESSES,NNS,0
DISCHARGING,VBG,0
PFAS,NNP,1
INTO,IN,0
MICHIGAN,NNP,0
'S,POS,0
WATERWAYS,NNP,0
MLIVE,CD,0
INVESTIGATION,NN,0
SHOWS,VBZ,0
HIGH,JJ,0
LEVELS,NNS,0
OF,IN,0
TOXIC,JJ,0
CHEMICALS,NNS,0
ARE,VBP,0
FLOWING,VBG,0
THROUGH,IN,0
WASTEWATER,NN,1
TREATMENT,NN,0
PLANTS,NNS,0
VIOLATING,VBG,0
STATE,NN,0
LAW,NN,0
WHILE,IN,0
THREATENING,VBG,0
THE,DT,0
ENVIRONMENT,NN,0
AND,CC,0
PUBLIC,NN,0
HEALTH.,IN,0
THE,DT,0
STATE,NN,0
REGULATES,VBZ,0
THE,DT,0
PRESENCE,NN,0
OF,IN,0
TWO,CD,0
TYPES,NNS,0
OF,IN,0
PFAS,NNP,1
IN,IN,0
SURFACE,NN,0
WATER,NN,0
USED,VBN,0
FOR,IN,0
DRINKING,NN,0
WATER,NN,0
KEEPING,VBG,0
PFOS,NNP,1
BELOW,IN,0
11-PARTS,CD,0
PER,IN,0
TRILLION,CD,0
AND,CC,0
PFOA,NNP,1
BELOW,IN,0
420-PPT,CD,0
.,.,0
BECAUSE,IN,0
THE,DT,0
PFAS,NNP,1
FOAM,NN,0
WAS,VBD,0
MOVING,VBG,0
THROUGH,IN,0
THE,DT,0
WASTEWATER,NN,1
PLANT,NN,0
IT,PRP,0
BECAME,VBD,0
RESPONSIBLE,JJ,0
TO,TO,0
INVESTIGATE,VB,0
THE,DT,0
SOURCE,NN,0
AND,CC,0
HALT,VB,0
IT,PRP,0
.,.,0
WITHIN,IN,0
A,DT,0
WEEK,NN,0
OF,IN,0
THE,DT,0
SO,RB,0
-,HYPH,0
CALLED,VBN,0
ìFOAM,NNP,0
EVENT,NN,0
î,NNP,0
STATE,NN,0
OFFICIALS,NNS,0
SAID,VBD,0
IT,PRP,0
APPEARED,VBD,0
TO,TO,0
BE,VB,0
THE,DT,0
RESULT,NN,0
OF,IN,0
A,DT,0
SOLVENT,NN,0
PUT,VBN,0
ONTO,IN,0
NORFOLK,NNP,0
SOUTHERN,JJ,0
PROPERTY,NN,0
WHERE,WRB,0
THE,DT,0
RAILROAD,NN,0
HAD,VBD,0
JUST,RB,0
ESTABLISHED,VBN,0
A,DT,0
25-ACRE,CD,0
ASPHALT,NN,0
PARKING,NN,0
LOT,NN,0
AND,CC,0
FOAM,NN,0
WAS,VBD,0
FOUND,VBN,0
CHURNING,VBG,0
IN,IN,0
A,DT,0
CATCH,NN,0
BASIN,NN,0
.,.,0
THEY,PRP,0
TOOK,VBD,0
TESTS,NNS,0
AND,CC,0
REPORTS,NNS,0
INDICATED,VBD,0
THEY,PRP,0
DIDNíT,NNP,0
EXPECT,VBP,0
IT,PRP,0
TO,TO,0
BE,VB,0
HAZARDOUS,JJ,0
.,.,0
BUT,CC,0
IN,IN,0
THE,DT,0
MEANTIME,NN,0
IT,PRP,0
PROMPTED,VBD,0
THE,DT,0
RAILROAD,NN,0
TO,TO,0
BRING,VB,0
A,DT,0
VACUUM,NN,0
TRUCK,NN,0
TO,IN,0
THE,DT,0
PROPERTY,NN,0
DURING,IN,0
RAIN,NN,0
STORMS,NNS,0
ìTO,NNP,0
INTERCEPT,VB,0
THE,DT,0
FOAM,NN,0
LEAVING,VBG,0
THE,DT,0
SEWER,NN,0
AND,CC,0
ENTERING,VBG,0
SCHAEFER,NNP,0
HIGHWAY,NNP,0
î,NNP,0
ACCORDING,VBG,0
TO,IN,0
THE,DT,0
STATE,NN,0
.,.,0
BUT,CC,0
WHILE,IN,0
THE,DT,0
RAILROAD,NN,0
WAS,VBD,0
FORMING,VBG,0
A,DT,0
MITIGATION,NN,0
PLAN,NN,0
TO,TO,0
BRING,VB,0
AN,DT,0
END,NN,0
TO,IN,0
THE,DT,0
FOAM,NN,0
OFFICIALS,NNS,0
DETERMINED,VBD,0
THAT,IN,0
NO,DT,0
ASPHALT,NN,0
MIXTURE,NN,0
WOULD,MD,0
CONTAIN,VB,0
PFAS,NNS,1
.,.,0
AND,CC,0
THE,DT,0
RAILROAD,NN,0
TRACED,VBD,0
THE,DT,0
FOAM,NN,0
TO,IN,0
ìA,NNP,0
PREVIOUSLY,RB,0
UNKNOWN,JJ,0
STORM,NN,0
SEWER,NN,0
PIPE,NN,0
FROM,IN,0
THE,DT,0
PROPERTY,NN,0
TO,IN,0
THE,DT,0
WEST,NN,0
OWNED,VBN,0
BY,IN,0
MARATHON,NNP,0
PETROLEUM,NNP,1
.,.,0
î,NNP,0
SO,RB,0
THE,DT,0
TRAIL,NN,0
TURNED,VBD,0
TO,IN,0
THE,DT,0
STATEíS,NNP,0
ONLY,JJ,0
OIL,NN,1
REFINERY,NN,0
WHICH,WDT,0
OPERATES,VBZ,0
IN,IN,0
SOUTHWEST,JJ,0
DETROIT,NNP,0
.,.,0
MARATHON,NNP,0
ALREADY,RB,0
HAD,VBD,0
BEEN,VBN,0
WORKING,VBG,0
WITH,IN,0
GLWA,NNP,0
ON,IN,0
REDUCING,VBG,0
THE,DT,0
PFOS,NNP,1
IT,PRP,0
WAS,VBD,0
SENDING,VBG,0
INTO,IN,0
THE,DT,0
WASTEWATER,NN,1
TREATMENT,NN,0
PLANT,NN,0
WITH,IN,0
THE,DT,0
CONCENTRATION,NN,0
RANGING,VBG,0
FROM,IN,0
210-PPT,CD,0
TO,IN,0
800-PPT,CD,0
THROUGH,IN,0
JULY,NNP,0
2018,CD,0
AND,CC,0
AS,RB,0
LOW,JJ,0
AS,IN,0
100-PPT,CD,0
SINCE,IN,0
THEN,RB,0
.,.,0
THAT,IN,0
PFAS,NNP,1
COMES,VBZ,0
FROM,IN,0
AFFF,JJ,0
CHEMICALS,NNS,0
USED,VBN,0
BY,IN,0
MARATHONíS,NNP,0
ON,IN,0
-,HYPH,0
SITE,NN,0
FIREFIGHTERS,NNS,0
THE,DT,0
COMPANY,NN,0
SAYS,VBZ,0
.,.,0
IN,IN,0
THE,DT,0
MEANTIME,NN,0
THE,DT,0
PFAS,NNP,1
TESTS,NNS,0
CAME,VBD,0
BACK,RB,0
ON,IN,0
THE,DT,0
FOAM,NN,0
:,:,0
IT,PRP,0
TESTED,VBD,0
AT,IN,0
A,DT,0
HIGHLY,RB,0
CONCENTRATED,JJ,0
OF,IN,0
PFOS,NNP,1
AND,CC,0
OF,IN,0
PFOA,NNP,1
.,.,0
THE,DT,0
NUMBERS,NNS,0
WERE,VBD,0
FAR,RB,0
HIGHER,JJR,0
THAN,IN,0
WHAT,WP,0
PREVIOUS,JJ,0
WAS,VBD,0
FOUND,VBN,0
AT,IN,0
MARATHON,NNP,0
.,.,0
BOTH,DT,0
NORFOLK,NNP,0
SOUTHERN,NNP,0
AND,CC,0
MARATHON,NNP,0
PETROLEUM,NNP,1
RECEIVED,VBD,0
VIOLATION,NN,0
NOTICES,NNS,0
FROM,IN,0
GLWA,NNP,0
DUE,JJ,0
TO,IN,0
THE,DT,0
MYSTERY,NN,0
FOAM,NN,0
AND,CC,0
THEY,PRP,0
CONTINUE,VBP,0
TO,TO,0
WORK,VB,0
ON,IN,0
DECONTAMINATING,VBG,0
THE,DT,0
AREA,NN,0
OFFICIALS,NNS,0
SAID,VBD,0
.,.,0
ìTHAT,DT,0
ENFORCEMENT,NN,0
WITH,IN,0
BOTH,DT,0
OF,IN,0
THEM,PRP,0
IS,VBZ,0
STILL,RB,0
OPEN,JJ,0
AND,CC,0
ACTIVE,JJ,0
î,NNP,0
KUPLICKI,NNP,0
SAID,VBD,0
.,.,0
BUT,CC,0
NEITHER,DT,0
NOW,RB,0
IS,VBZ,0
BELIEVED,VBN,0
TO,TO,0
BE,VB,0
THE,DT,0
CAUSE,NN,0
OF,IN,0
THE,DT,0
FOAM,NN,0
.,.,0
NOW,RB,0
GLWA,NNP,0
IS,VBZ,0
LOOKING,VBG,0
AT,IN,0
FIRE,NN,0
-,HYPH,0
FIGHTING,VBG,0
FOAM,NN,0
AS,IN,0
THE,DT,0
CAUSE,NN,0
AND,CC,0
IT,PRP,0
MAY,MD,0
BE,VB,0
FROM,IN,0
A,DT,0
MUNICIPAL,JJ,0
SOURCE,NN,0
.,.,0
PFAS,NN,1
POLLUTION,NN,0
ALREADY,RB,0
COSTING,VBG,0
MICHIGAN,NNP,0
COMMUNITIES,VBZ,0
MILLIONS,NNS,0
OF,IN,0
DOLLARS,NNP,0
MICHIGAN,CD,0
RESIDENTS,NNS,0
MAY,MD,0
