Sentence #,Word,POS,Tag
,WAS,VBD,0
,AN,DT,0
,IMPACT,NN,0
Sentence: 15812,",'',O
,SAID,VBD,O
,THE,DT,O
,A,DT,O
,REPORT,NN,O
,FORM,NN,O
,FILED,VBN,O
,BY,IN,O
,THE,DT,O
,CITY,NN,O
,WITH,IN,O
,THE,DT,O
,DEC,NNP,O
,í,NNS,O
,AND,CC,O
,PROVIDED,VBD,O
,TO,IN,O
,THE,DT,O
,AN,NNP,O
,ONLINE,JJ,O
,DEC,NNP,O
,ANNUAL,JJ,O
,SEWAGE,NN,1
,SPILL,NN,O
,SUMMARY,NN,O
,REPORT,NN,O
,REQUIRED,VBN,O
,UNDER,IN,O
,THE,DT,O
,LAW,NN,O
,ALSO,RB,O
,FAILED,VBD,O
,TO,TO,O
,NOTE,VB,O
,THE,DT,O
,AMSTERDAM,NNP,O
,SPILL,NN,O
,.,.,O
Sentence: 15813,THAT,DT,O
,REPORT,NN,O
,INDICATED,VBD,O
,THAT,IN,O
,ABOUT,RB,O
,17.4,CD,B-quant
,MILLION,CD,0
,GALLONS,NNS,0
,OF,IN,O
,UNTREATED,JJ,O
,SEWAGE,NN,1
,SPILLED,VBN,O
,IN,IN,O
,MULTIPLE,JJ,O
,CASES,NNS,O
,STATEWIDE,RB,O
,IN,IN,O
,2013,CD,O
,;,:,O
,THAT,DT,O
,TOTAL,NN,O
,IS,VBZ,O
,MUCH,RB,O
,LESS,JJR,O
,THAN,IN,O
,THE,DT,O
,AMSTERDAM,NNP,O
,SPILL,NN,O
,BY,IN,O
,ITSELF,PRP,O
,.,.,O
Sentence: 15814,ASKED,VBN,O
,BY,IN,O
,THE,DT,O
,TIMES,NNP,O
,UNION,NNP,O
,TO,TO,O
,EXPLAIN,VB,O
,THE,DT,O
,APPARENT,JJ,O
,DISCREPANCY,NN,O
Sentence: 15815,THE,DT,O
,DEC,NNP,O
,PRESS,NN,O
,OFFICE,NN,O
,SAID,VBD,O
,A,DT,O
,STATE,NN,O
,FORM,NN,O
,USED,VBN,O
,BY,IN,O
,AMSTERDAM,NNP,O
,TO,TO,O
,REPORT,VB,O
,THE,DT,O
,SPILL,NN,O
,ON,IN,O
,DEC.,NNP,O
,12,CD,O
,SHOWED,VBD,O
,THE,DT,O
,AMOUNT,NN,O
,OF,IN,O
,THE,DT,O
,SPILL,NN,O
,AS,RB,O
,BLANK,JJ,O
,BECAUSE,IN,O
,THAT,DT,O
,AMOUNT,NN,O
,HAD,VBD,O
,BEEN,VBN,O
,FILLED,VBN,O
,OUT,RP,O
,AS,IN,O
,",``,0
,24,CD,0
,MIL,NN,0
,",'',O
,AND,CC,O
,NOT,RB,O
Sentence: 15816,.,.,O
Sentence: 15817,",``,0
,THE,DT,0
,DATA,NNS,0
,FOR,IN,0
,THIS,DT,0
,INCIDENT,NN,0
,HAS,VBZ,0
,NOW,RB,0
,BEEN,VBN,0
,CORRECTED,VBN,0
,AND,CC,0
,WILL,MD,0
,DISPLAY,VB,0
,AS,IN,0
,',``,0
Sentence: 15819,','',0
,",'',O
Sentence: 15820,ACCORDING,VBG,O
,TO,IN,O
,A,DT,O
,DEC,NNP,O
,STATEMENT,NN,O
,THIS,DT,O
,WEEK,NN,O
,.,.,O
Sentence: 15821,DEC,NNP,O
,NOW,RB,O
,USES,VBZ,O
,THE,DT,O
,NY,NNP,O
,ALERT,NNP,O
,EMAIL,NN,O
,SYSTEM,NN,O
,TO,TO,O
,REPORT,VB,O
,SEWAGE,NN,1
,SPILLS,NNS,O
Sentence: 15822,BUT,CC,O
,IT,PRP,O
,WAS,VBD,O
,NOT,RB,O
,USING,VBG,O
,THIS,DT,O
,SYSTEM,NN,O
,WHEN,WRB,O
,THE,DT,O
,NEW,JJ,O
,SPILL,NN,O
,REPORTING,VBG,O
,LAW,NN,O
,WENT,VBD,O
,INTO,IN,O
,EFFECT,NN,O
,IN,IN,O
,MAY,NNP,O
,2013,CD,O
,.,.,O
,",'',0
Sentence: 15823,FURTHER,JJ,0
,INSTANCES,NNS,0
,OF,IN,0
,THIS,DT,0
,TYPE,NN,0
,ARE,VBP,0
,NOT,RB,0
,EXPECTED,VBN,0
,BECAUSE,IN,0
,INFORMATION,NN,0
,IS,VBZ,0
,NOW,RB,0
,BEING,VBG,0
,MORE,RBR,0
,ACCURATELY,RB,0
,CAPTURED,VBN,0
,THROUGH,IN,0
,THE,DT,0
,NY,NNP,0
,ALERT,NNP,0
,REPORTING,NN,0
,SYSTEM,NN,0
Sentence: 15824,",'',O
,ACCORDING,VBG,O
,TO,IN,O
,DEC,NNP,O
,.,.,O
Sentence: 15825,UNDER,IN,O
,THE,DT,O
,DEC,NNP,O
,AGREEMENT,NN,O
,SIGNED,VBD,O
,APRIL,NNP,O
,14,CD,O
,BY,IN,O
,THANE,NNP,O
Sentence: 15826,THE,DT,O
,CITY,NN,O
,AGREED,VBD,O
,TO,TO,O
,PAY,VB,O
,A,DT,O
,$,$,O
Sentence: 15827,FINE,NN,O
,FOR,IN,O
,VIOLATIONS,NNS,O
,OF,IN,O
,THE,DT,O
,U.S.,NNP,O
,CLEAN,NNP,O
,WATER,NNP,O
,ACT,NNP,O
,AND,CC,O
,TO,TO,O
,HAVE,VB,O
,UPGRADED,VBN,O
,ITS,PRP$,O
,SEWERS,NNS,O
,BY,IN,O
,2017,CD,O
,TO,TO,O
,REDUCE,VB,O
,THE,DT,O
,RISK,NN,O
,OF,IN,O
,SEWAGE,NN,1
,SPILLS,NNS,O
,DURING,IN,O
,PERIODS,NNS,O
,OF,IN,O
,HEAVY,JJ,O
,RAIN,NN,O
,.,.,O
Sentence: 15828,THE,DT,O
,STATE,NN,O
,AGREEMENT,NN,O
,MADE,VBD,O
,NO,DT,O
,MENTION,NN,O
,OF,IN,O
,ANY,DT,O
,POTENTIAL,JJ,O
,VIOLATION,NN,O
,OF,IN,O
,THE,DT,O
,SEWAGE,NNP,1
,RIGHT,NNP,O
,TO,TO,O
,KNOW,VB,O
,LAW,NN,O
,.,.,O
Sentence: 15829,THE,DT,O
,DEC,NNP,O
,AGREEMENT,NN,O
,REQUIRES,VBZ,O
,THE,DT,O
,CITY,NN,O
,TO,TO,O
,BEGIN,VB,O
,TRACKING,VBG,O
,THE,DT,O
,AMOUNT,NN,O
,OF,IN,O
,UNTREATED,JJ,O
,SEWAGE,NN,1
,THAT,WDT,O
,ESCAPES,VBZ,O
,INTO,IN,O
,THE,DT,O
,RIVER,NN,O
,WHEN,WRB,O
,IT,PRP,O
,RAINS,VBZ,O
Sentence: 15830,WHICH,WDT,O
,CAUSES,VBZ,O
,THE,DT,O
,SEWER,NN,O
,SYSTEM,NN,O
,TO,TO,O
,BE,VB,O
,OVERWHELMED,VBN,O
,.,.,O
Sentence: 15831,THE,DT,O
,CITY,NN,O
,ALSO,RB,O
,MUST,MD,O
,FILE,VB,O
,AN,DT,O
,INVENTORY,NN,O
,OF,IN,O
,SEWER,NN,O
,INFRASTRUCTURE,NN,O
,AND,CC,O
,A,DT,O
,CAPITAL,NN,O
,SPENDING,NN,O
,PLAN,NN,O
,FOR,IN,O
,HOW,WRB,O
,THE,DT,O
,SYSTEM,NN,O
,CAN,MD,O
,BE,VB,O
,MADE,VBN,O
,TO,TO,O
,OPERATE,VB,O
,WITHIN,IN,O
,WATER,NN,O
,POLLUTION,NN,O
,LIMITS,NNS,O
,.,.,O
Sentence: 15832,THE,DT,O
,AGREEMENT,NN,O
,IS,VBZ,O
,THE,DT,O
,SECOND,JJ,O
,TIME,NN,O
,THE,DT,O
,CITY,NN,O
,HAS,VBZ,O
,BEEN,VBN,O
,FINED,VBN,O
,FOR,IN,O
,ITS,PRP$,O
,SEWERS,NNS,O
,POLLUTING,VBG,O
,THE,DT,O
,RIVER,NN,O
,.,.,O
Sentence: 15833,IN,IN,O
,2010,CD,O
Sentence: 15834,THE,DT,O
,CITY,NN,O
,WAS,VBD,O
,FINED,VBN,O
,$,$,O
Sentence: 15835,BY,IN,O
,DEC,NNP,O
,AND,CC,O
,AGREED,VBD,O
,TO,TO,O
,UPGRADE,VB,O
,ITS,PRP$,O
,EQUIPMENT,NN,O
,.,.,O
Sentence: 15836,THAT,DT,O
,AGREEMENT,NN,O
,IS,VBZ,O
,NOW,RB,O
,PART,NN,O
,OF,IN,O
,THE,DT,O
,LATEST,JJS,O
,AGREEMENT,NN,O
,.,.,O
Sentence: 15837,<,XX,O
Sentence: 15838,I><A,FW,O
,HREF=MAILTO",NNP,0
,:,:,0
,"BNEARING@TIMESUNION.COM"">BNEARING@TIMESUNION.COM</A></I",NNP,0
,>,XX,0
Sentence: 15840,CAPTION,NNP,0
,CLOSE,JJ,0
,EAST,NNP,0
,HAMPTON,NN,0
Sentence: 15841,>,XX,0
,>,XX,0
Sentence: 15842,SEARS,NNP,0
,POINT,NNP,0
,BEACH,NNP,0
,HAS,VBZ,0
,BEEN,VBN,0
,CLOSED,VBN,0
,AFTER,IN,0
,POTENTIALLY,RB,0
,UNSAFE,JJ,0
,LEVELS,NNS,0
,OF,IN,0
,CYANOBACTERIA,NN,0
,WERE,VBD,0
,FOUND,VBN,0
,DURING,IN,0
,WATER,NN,0
,TESTING,NN,0
,.,.,0
Sentence: 15843,TOWN,NN,0
,OFFICIALS,NNS,0
,NOTIFIED,VBD,0
,RESIDENTS,NNS,0
,OF,IN,0
,THE,DT,0
,CLOSURE,NN,0
,VIA,IN,0
,A,DT,0
,REVERSE,JJ,0
,911,CD,0
,SYSTEM,NN,0
,MONDAY,NNP,0
,MORNING,NN,0
,.,.,0
Sentence: 15844,BUT,CC,0
Sentence: 15845,THE,DT,0
,STATE,NN,0
,-,HYPH,0
,RECOGNIZED,VBN,0
,SAFE,JJ,0
,LEVEL,NN,0
,IS,VBZ,0
,DEFINED,VBN,0
,AS,IN,0
Sentence: 15846,PARTS,NNS,0
,PER,IN,0
,MILLILITER,NN,0
Sentence: 15847,HE,PRP,0
,SAID,VBD,0
,.,.,0
Sentence: 15848,THE,DT,0
,TOWN,NN,0
,HAS,VBZ,0
,BEEN,VBN,0
,CLOSELY,RB,0
,MONITORING,VBG,0
,BACTERIA,NNS,0
,LEVELS,NNS,0
,IN,IN,0
,THE,DT,0
,LAKE,NN,0
,WATER,NN,0
,FOR,IN,0
,THE,DT,0
,PAST,JJ,0
,TWO,CD,0
,WEEKS,NNS,0
,.,.,0
Sentence: 15849,TOWN,NNP,0
,MANAGER,NNP,0
,MICHAEL,NNP,0
,MANISCALCO,NNP,0
,SAID,VBD,0
,STATE,NN,0
,LAW,NN,0
,REQUIRES,VBZ,0
,MUNICIPAL,RB,0
,-,HYPH,0
,OWNED,VBN,0
,BEACHES,NNS,0
,BE,VB,0
,CLOSED,VBN,0
,WHEN,WRB,0
,THE,DT,0
Sentence: 15850,LEVEL,NN,0
,IS,VBZ,0
,EXCEEDED,VBN,0
,.,.,0
Sentence: 15851,WHEN,WRB,0
,THERE,EX,0
,IS,VBZ,0
,A,DT,0
,POTENTIAL,NN,0
,FOR,IN,0
,RESIDENTS,NNS,0
,(,-LRB-,0
,AND,CC,0
,VISITORS,NNS,0
,),-RRB-,0
,TO,TO,0
,BECOME,VB,0
,ILL,JJ,0
,FROM,IN,0
,INGESTING,VBG,0
,THE,DT,0
,CONTAMINATED,JJ,0
,WATER,NN,0
Sentence: 15852,ìWE,NNP,0
,HAVE,VBP,0
,TO,TO,0
,BE,VB,0
,PRUDENT,JJ,0
Sentence: 15853,î,NNP,0
,MANISCALCO,NNP,0
,SAID,VBD,0
,MONDAY,NNP,0
,AFTERNOON,NN,0
,.,.,0
Sentence: 15854,THERE,EX,0
,IS,VBZ,0
,NOTHING,NN,0
,TO,TO,0
,PREVENT,VB,0
,PEOPLE,NNS,0
,WHO,WP,0
,OWN,VBP,0
,A,DT,0
,DOCK,NN,0
,ON,IN,0
,THE,DT,0
,LAKE,NN,0
,FROM,IN,0
,DIVING,VBG,0
,INTO,IN,0
,OR,CC,0
,SWIMMING,NN,0
,IN,IN,0
,THE,DT,0
,LAKE,NN,0
Sentence: 15855,MANISCALCO,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 15856,HOWEVER,RB,0
Sentence: 15857,ìBECAUSE,IN,0
,WE,PRP,0
,OPERATE,VBP,0
,A,DT,0
,MUNICIPALLY,RB,0
,OWNED,VBN,0
,BEACH,NN,0
Sentence: 15858,WE,PRP,0
,HAVE,VBP,0
,A,DT,0
,GREATER,JJR,0
,RESPONSIBILITY,NN,0
,TO,IN,0
,THE,DT,0
,PUBLIC,NN,0
,AT,IN,0
,LARGE,JJ,0
,.,.,0
Sentence: 15859,î,NNP,0
,CYANOBACTERIA,NNP,0
,í,VBZ,0
,BLUE,JJ,0
,-,HYPH,0
,GREEN,JJ,0
,ALGAE,NN,0
,í,NNS,0
,IS,VBZ,0
,A,DT,0
,NATURALLY,RB,0
,OCCURRING,VBG,0
,PHENOMENON,NN,0
,ìIN,VBN,0
,LAKES,NNS,0
,AND,CC,0
,PONDS,NNS,0
,THROUGHOUT,IN,0
,CONNECTICUT,NNP,0
Sentence: 15860,î,NNP,0
,ACCORDING,VBG,0
,TO,IN,0
,AN,DT,0
,ADVISORY,NN,0
,FROM,IN,0
,THE,DT,0
,STATE,NN,0
,DEPARTMENT,NNP,0
,OF,IN,0
,PUBLIC,NNP,0
,HEALTH,NNP,0
,.,.,0
Sentence: 15861,THE,DT,0
,MICROSCOPIC,JJ,0
,ORGANISMS,NNS,0
,ARE,VBP,0
,ìPART,NNP,0
,OF,IN,0
,THE,DT,0
,AQUATIC,JJ,0
,FOOD,NN,0
,CHAIN,NN,0
Sentence: 15862,î,NNP,0
,ACCORDING,VBG,0
,TO,IN,0
,ìHOWEVER,CD,0
Sentence: 15863,WARMER,JJR,0
,WATER,NN,0
,TEMPERATURES,NNS,0
,AND,CC,0
,HIGH,JJ,0
,NUTRIENT,NN,0
,CONCENTRATIONS,NNS,0
,MAY,MD,0
,INDUCE,VB,0
,A,DT,0
,RAPID,JJ,0
,INCREASE,NN,0
,IN,IN,0
,THEIR,PRP$,0
,ABUNDANCE,NN,0
,AND,CC,0
,THAT,IN,0
,RAPID,JJ,0
,INCREASE,NN,0
,CAN,MD,0
,CREATE,VB,0
,ìA,NN,0
,BLOOM,NN,0
Sentence: 15864,î,NNP,0
,THE,DT,0
,GUIDANCE,NN,0
,NOTES,NNS,0
,.,.,0
Sentence: 15865,ìWHEN,UH,0
Sentence: 15866,THE,DT,0
,MICROORGANISMS,NNS,0
,DIE,VBP,0
Sentence: 15867,THEY,PRP,0
,RELEASE,VBP,0
,TOXINSî,NN,0
,THAT,WDT,0
,CAN,MD,0
,RESULT,VB,0
,IN,IN,0
Sentence: 15868,ìSKIN,NNP,0
,IRRITATION,NN,0
,AND,CC,0
,RASHES,NNS,0
Sentence: 15869,î,NNP,0
,MITCHELL,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 15870,IF,IN,0
,CONTAMINATED,VBN,0
,WATER,NN,0
,IS,VBZ,0
,INGESTED,VBN,0
Sentence: 15871,THE,DT,0
,TOXINS,NNS,0
,CAN,MD,0
,CAUSE,VB,0
,INTESTINAL,JJ,0
,DISORDERS,NNS,0
,.,.,0
Sentence: 15872,WHATíS,NNP,0
Sentence: 15873,MORE,JJR,0
Sentence: 15874,ìPOTENT,NNP,0
,LIVER,NN,0
,TOXINSî,NN,0
,ARE,VBP,0
,ALSO,RB,0
,FOUND,VBN,0
,IN,IN,0
,THE,DT,0
,BLOOM,NN,0
Sentence: 15875,DPH,NNP,0
,NOTES,NNS,0
,.,.,0
Sentence: 15876,THE,DT,0
,DECISION,NN,0
,TO,TO,0
,USE,VB,0
,THE,DT,0
,REVERSE,JJ,0
,911,CD,0
,SYSTEM,NN,0
,TO,TO,0
,NOTIFY,VB,0
,RESIDENTS,NNS,0
,OFFERED,VBD,0
,THE,DT,0
,BEST,JJS,0
,OPTION,NN,0
,TO,TO,0
,MAKE,VB,0
,AS,RB,0
,MANY,JJ,0
,PEOPLE,NNS,0
,AS,IN,0
,POSSIBLE,JJ,0
,AWARE,JJ,0
,OF,IN,0
,THE,DT,0
,CLOSURE,NN,0
,IN,IN,0
,THE,DT,0
,SHORTEST,JJS,0
,TIME,NN,0
,POSSIBLE,JJ,0
,.,.,0
Sentence: 15877,POSTING,VBG,0
,SIGNS,NNS,0
,OR,CC,0
,ISSUING,VBG,0
,AN,DT,0
,EMAIL,NN,0
,NOTICE,NN,0
,WOULD,MD,0
,NOT,RB,0
,HAVE,VB,0
,HAD,VBN,0
,THE,DT,0
,SAME,JJ,0
,EFFECT,NN,0
Sentence: 15878,THE,DT,0
,MANAGER,NN,0
,SAID,VBD,0
,.,.,0
Sentence: 15879,ìOUR,NNP,0
,GOAL,NN,0
,WAS,VBD,0
,FOR,IN,0
,OUR,PRP$,0
,RESIDENTS,NNS,0
,TO,TO,0
,HAVE,VB,0
,AS,RB,0
,MUCH,JJ,0
,AS,IN,0
,INFORMATION,NN,0
,AS,RB,0
,POSSIBLE,JJ,0
,AS,RB,0
,QUICKLY,RB,0
,AS,IN,0
,POSSIBLE,JJ,0
,SO,IN,0
,THEY,PRP,0
,COULD,MD,0
,MAKE,VB,0
,AN,DT,0
,INFORMED,JJ,0
,DECISIONî,NN,0
,ABOUT,IN,0
,WHETHER,IN,0
,TO,TO,0
,USE,VB,0
,THE,DT,0
,LAKE,NN,0
Sentence: 15880,MANISCALCO,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 15881,MANISCALCO,NNP,0
,SAID,VBD,0
,THE,DT,0
,TOWN,NN,0
,WILL,MD,0
,CONTINUE,VB,0
,TO,TO,0
,MONITOR,VB,0
,WATER,NN,0
,QUALITY,NN,0
,.,.,0
Sentence: 15882,ìWE,NNP,0
,HAVE,VBP,0
,TO,TO,0
,HAVE,VB,0
,TWO,CD,0
,CONSECUTIVE,JJ,0
,READINGS,NNS,0
,OF,IN,0
,LESS,JJR,0
,THAN,IN,0
Sentence: 15883,PARTS,NNS,0
,PER,IN,0
,MILLILITER,NN,0
,BEFORE,IN,0
,THE,DT,0
,BEACH,NN,0
,CAN,MD,0
,SAFELY,RB,0
,BE,VB,0
,REOPENED,VBN,0
,FOR,IN,0
,PUBLIC,JJ,0
,USE,NN,0
,.,.,0
Sentence: 15884,î,NNP,0
Sentence: 15885,THE,DT,0
,PROBLEM,NN,0
,OF,IN,0
,ALGAE,NN,0
,BLOOM,NN,0
,IS,VBZ,0
,THE,DT,0
,RESULT,NN,0
Sentence: 15886,IN,IN,0
,PART,NN,0
Sentence: 15887,OF,IN,0
,WATER,NN,0
,TEMPERATURES,NNS,0
,AND,CC,0
,ALSO,RB,0
,BY,IN,0
,THE,DT,0
,LACK,NN,0
,OF,IN,0
,RAIN,NN,0
Sentence: 15888,WHICH,WDT,0
,CAN,MD,0
,DILUTE,VB,0
,THE,DT,0
,ALGAE,NN,0
,BLOOMS,NNS,0
,.,.,0
Sentence: 15889,HOWEVER,RB,0
Sentence: 15890,AS,IN,0
,MITCHELL,NNP,0
,EXPLAINED,VBD,0
,LATE,RB,0
,LAST,JJ,0
,MONTH,NN,0
Sentence: 15891,RAIN,NN,0
,IS,VBZ,0
,A,DT,0
,DOUBLE,RB,0
,-,HYPH,0
,EDGED,JJ,0
,SWORD,NN,0
,.,.,0
Sentence: 15892,ONE,CD,0
,OF,IN,0
,THE,DT,0
,MOST,RBS,0
,SIGNIFICANT,JJ,0
,CAUSES,NNS,0
,OF,IN,0
,ALGAE,NN,0
,BLOOMS,NNS,0
,IS,VBZ,0
,FERTILIZER,NN,0
,RUNOFF,NN,0
,CARRIED,VBN,0
,INTO,IN,0
,THE,DT,0
,LAKE,NN,0
,BY,IN,0
,RAIN,NN,0
Sentence: 15893,MITCHELL,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 15894,NUTRIENTS,NNS,0
,IN,IN,0
,COMMON,JJ,0
,FERTILIZERS,NNS,0
,FUEL,VBP,0
,THE,DT,0
,GROWTH,NN,0
,OF,IN,0
,ALGAE,NN,0
,BLOOMS,NNS,0
Sentence: 15895,HE,PRP,0
,ADDED,VBD,0
,.,.,0
Sentence: 15897,CAPTION,NNP,0
,CLOSE,NNP,0
,BACTERIA,NNP,0
,FOUND,VBD,0
,IN,IN,0
,FLOODWATERS,NNS,0
,POSE,VBP,0
,A,DT,0
,MAJOR,JJ,0
,THREAT,NN,0
,TO,IN,0
,RESIDENTS,NNS,0
,OF,IN,0
,HARD,RB,0
,-,HYPH,0
,HIT,VBN,0
,AREAS,NNS,0
,LOOKING,VBG,0
,TO,TO,0
,RE,VB,0
,-,VB,0
,ENTER,VB,0
,THEIR,PRP$,0
,HOMES,NNS,0
,IN,IN,0
,THE,DT,0
,AFTERMATH,NN,0
,OF,IN,0
,HARVEY,NNP,0
Sentence: 15898,OFFICIALS,NNS,0
,SAID,VBD,0
,WEDNESDAY,NNP,0
,.,.,0
Sentence: 15899,CITY,NN,0
,LEADERS,NNS,0
,AND,CC,0
,DOCTORS,NNS,0
,WARN,VBP,0
,HIGH,JJ,0
,LEVELS,NNS,0
,OF,IN,0
,E.,NNP,0
,COLI,NNS,0
,AND,CC,0
,OTHER,JJ,0
,BACTERIA,NNS,0
,COULD,MD,0
,LINGER,VB,0
,ON,IN,0
,ITEMS,NNS,0
,EXPOSED,VBN,0
,TO,IN,0
,STANDING,VBG,0
,FLOODWATER,NN,0
Sentence: 15900,MAKING,VBG,0
,IT,PRP,0
,DANGEROUS,JJ,0
,FOR,IN,0
,HOMEOWNERS,NNS,0
,IN,IN,0
,NEIGHBORHOODS,NNS,0
,LIKE,IN,0
,BEVIL,NNP,0
,OAKS,NNP,0
Sentence: 15901,NORTHWEST,NNP,0
,FOREST,NNP,0
,AND,CC,0
,PINEWOOD,NNP,0
,ESTATES,NNPS,0
,TO,TO,0
,BEGIN,VB,0
,CLEANUP,NN,0
,.,.,0
Sentence: 15902,<,XX,0
,STRONG>&GT,NNP,0
,;,:,0
,&,CC,0
,GT,NNP,0
Sentence: 15903,;,:,0
,HARVEY,NNP,0
,RUMORS,NNPS,0
,DEBUNKED:</STRONG,VBD,0
,>,XX,0
Sentence: 15904,DR.,NNP,0
,JANA,NNP,0
,WINBERG,NNP,0
Sentence: 15905,HEALTH,NN,0
,AUTHORITY,NN,0
,FOR,IN,0
,HARDIN,NNP,0
,COUNTY,NNP,0
Sentence: 15906,SAID,VBD,0
,THAT,IN,0
,WHILE,IN,0
,THE,DT,0
,COUNTY,NN,0
,HAS,VBZ,0
,PERFORMED,VBN,0
,NO,DT,0
,TESTS,NNS,0
Sentence: 15907,OFFICIALS,NNS,0
,ARE,VBP,0
,CONCERNED,JJ,0
,THAT,IN,0
,FLOODWATERS,NNS,0
,WERE,VBD,0
,CONTAMINATED,VBN,0
,WITH,IN,0
,E.,NNP,0
,COLI,NNS,0
,.,.,0
Sentence: 15908,",``,O
,BECAUSE,IN,O
,WE,PRP,O
,HAVE,VBP,O
,SEPTIC,JJ,O
,SYSTEMS,NNS,O
,THAT,WDT,O
,HAVE,VBP,O
,FLOODED,VBN,O
Sentence: 15909,THE,DT,O
,CONCERN,NN,O
,IS,VBZ,O
,THAT,IN,O
,THERE,EX,O
,IS,VBZ,O
,E.,NNP,O
,COLI,NNS,O
,AND,CC,O
,OTHER,JJ,O
,BACTERIA,NNS,O
,THAT,WDT,O
,YOU,PRP,O
,WOULD,MD,O
,FIND,VB,O
,IN,IN,O
,STOOL,NN,O
,IN,IN,O
,THE,DT,O
,FLOOD,NN,O
,WATER,NN,O
Sentence: 15910,",'',0
,WINBERG,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 15911,",``,O
,THE,DT,O
,RISK,NN,O
,FOR,IN,O
,THAT,DT,O
,IS,VBZ,O
,GOING,VBG,O
,TO,TO,O
,BE,VB,O
,SKIN,NN,O
,INFECTION,NN,O
,.,.,O
Sentence: 15912,",'',0
Sentence: 15913,SOUR,NNP,0
,LAKE,NNP,0
,VOLUNTEER,NNP,0
,FIRE,NNP,0
,DEPARTMENT,NNP,0
,CHIEF,NNP,0
,GLEN,NNP,0
,WITHERS,NNP,0
,SAID,VBD,0
,INITIAL,JJ,0
,TESTS,NNS,0
,BY,IN,0
,THE,DT,0
,CITY,NN,0
,SHOWED,VBD,0
,A,DT,0
,SIGNIFICANT,JJ,0
,AMOUNT,NN,0
,OF,IN,0
,E.,NNP,0
,COLI,NNS,0
,AND,CC,0
,OTHER,JJ,0
,BACTERIA,NNS,0
,IN,IN,0
,THE,DT,0
,FLOODWATER,NN,0
,.,.,0
Sentence: 15914,",``,O
,THIS,DT,O
,IS,VBZ,O
,N'T,RB,O
,UNCOMMON,JJ,O
,DURING,IN,O
,FLOODS,NNS,O
,AND,CC,O
,IT,PRP,O
,IS,VBZ,O
,N'T,RB,O
,UNIQUE,JJ,O
,TO,IN,O
,US,PRP,O
,(,-LRB-,O
,SOUR,NNP,O
,LAKE,NNP,O
,),-RRB-,O
Sentence: 15915,",'',0
,WITHERS,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 15916,",``,O
,I,PRP,O
,CA,MD,O
,N'T,RB,O
,SPEAK,VB,O
,FOR,IN,O
,EVERYONE,NN,O
,ELSE,RB,O
Sentence: 15917,BUT,CC,O
,WE,PRP,O
,HAVE,VBP,O
,IT,PRP,O
,HERE,RB,O
,.,.,O
Sentence: 15918,",'',0
Sentence: 15919,IN,IN,0
,BEVIL,NNP,0
,OAKS,NNP,0
Sentence: 15920,FIRE,NNP,0
,CHIEF,NNP,0
,CHRIS,NNP,0
,GONZALES,NNPS,0
,SAID,VBD,0
,TESTS,NNS,0
,HAVE,VBP,0
,YET,RB,0
,TO,TO,0
,BE,VB,0
,RUN,VBN,0
Sentence: 15921,BUT,CC,0
,HE,PRP,0
,EXPECTS,VBZ,0
,THE,DT,0
,FLOODWATER,NN,0
,TO,TO,0
,CONTAIN,VB,0
,CONTAMINANTS,NNS,0
,.,.,0
Sentence: 15922,",``,O
,THERE,EX,O
,IS,VBZ,O
,ABSOLUTELY,RB,O
,A,DT,O
,POTENTIAL,NN,O
Sentence: 15923,",'',0
,GONZALEZ,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 15924,",``,O
,AS,IN,O
,THE,DT,O
,WATER,NN,O
,COMES,VBZ,O
,UP,RP,O
Sentence: 15925,IT,PRP,O
,GETS,VBZ,O
,THINGS,NNS,O
,MIXED,VBN,O
,IN,RP,O
,WITH,IN,O
,IT,PRP,O
,.,.,O
Sentence: 15926,THERE,EX,O
,COULD,MD,O
,BE,VB,O
,FUEL,NN,O
,FROM,IN,O
,GARAGES,NNS,O
Sentence: 15927,DEAD,JJ,O
,CATTLE,NNS,O
Sentence: 15928,ANYTHING,NN,O
,REALLY,RB,O
,.,.,O
Sentence: 15929,SO,RB,O
,YES,UH,O
Sentence: 15930,PEOPLE,NNS,O
,NEED,VBP,O
,TO,TO,O
,BE,VB,O
,VERY,RB,O
,CAREFUL,JJ,O
,ABOUT,IN,O
,WHAT,WP,O
,THEY,PRP,O
,'RE,VBP,O
,GETTING,VBG,O
,INTO,IN,O
,.,.,O
,",'',0
Sentence: 15931,WINBERG,NNP,0
,SAID,VBD,0
,SOME,DT,0
,RESIDENTS,NNS,0
,HAVE,VBP,0
,ASKED,VBN,0
,ABOUT,IN,0
,TETANUS,NN,0
,SHOTS,NNS,0
,.,.,0
Sentence: 15932,SHE,PRP,0
,SAID,VBD,0
,PEOPLE,NNS,0
,WHO,WP,0
,HAVE,VBP,0
,HAD,VBN,0
,ONE,CD,0
,IN,IN,0
,THE,DT,0
,PAST,JJ,0
,10,CD,0
,YEARS,NNS,0
,SHOULD,MD,0
,BE,VB,0
,FINE,JJ,0
,.,.,0
